customer_id,full_name,gender,age,region,city,phone_number,email,sim_type,plan_name,plan_price,activation_date,contract_length_months,monthly_data_used_gb,monthly_voice_minutes,monthly_sms_count,monthly_bill_amount,payment_method,payment_status,last_payment_date,device_type,device_brand,network_type,customer_service_calls,complaint_type,satisfaction_score,churn_status,signup_channel,referral_code,account_balance
CUST15378,Bashir Abdullahi,F,37,Bari,Jowhar,+252013824678,bashir.abdullahi653@yahoo.com,POSTPAID,Business Pro,20,22-Oct-2022,12.0,6.64,2662,343,25.99,Sahal,Failed,23-Dec-2024,Feature Phone,Samsung,4G,4,Billing Dispute,5,1,Call Center,REF6891,150.58
CUST17364,Omar Nur,M,62,Lower Shabelle,Bosaso,+252230602021,omar.nur10@hotmail.com,PREPAID,Student Plan,4,2020/05/20,,985.35,1599,141,497.17 USD,Bank Transfer,Failed,2026/06/28,Smartphone,Itel,4G,5,Billing Dispute,1,Yes,Retail Store,,49.79
CUST17922,Khadija Abdullahi,F,28,Banaadir,Mogadishu,0168 814 555,khadija.abdullahi409@gmial.com,POSTPAID,Data Saver,5,04-18-2020,6.0,0.79,740,308,9.48,  Bank Transfer  ,Overdue,31-Mar-2024,Smartphone,iPhone,2G,13,No Complaint,N/A,No,agent,,23.78
CUST18427,Hassan Dahir,Male,27,Galguduud,Beledweyne,+252935974642,hassan.dahir940@,Prepaid,Family Share,12,2024-09-29,0.0,17.03,2664,481,21.53,Sahal,Pending,2024/10/15,Tablet,Huawei,4G,6,Billing Dispute,,N,Agent,,6.06
CUST17559,Zainab Guled,Female,49,Mogadishu,Baidoa,0324210360,zainab.guled427@,  Postpaid  ,Weekend Booster,2,06-14-2021,0.0,6.66,550,288,6.08,Cash,Pending,05-17-2026,Mobile Hotspot,Tecno,4G,5,SIM Swap,4,1,Call Center,,105.54
CUST15817,Sahra Ismail,male,70,Gedo,Burao,252735932660,,Prepaid,Weekend Booster,2,2023/09/18,0.0,3.48,1448,421,3.87,EVC PLUS,Pending,2024/06/20,Mobile Hotspot,Tecno,3G,6,None,1,No,Agent,,115.53
CUST13726,Layla Ahmed,Female,33,BANAADIR,Bosaso,+252 38 314 1472,layla.ahmed54@yahoo.com,POSTPAID,Student Plan,4,01-01-2024,0.0,0.26,678,281,2.97,  Sahal  ,Paid,05-23-2026,Feature Phone,Tecno,2G,4,None,5,1,Online,,15.14
CUST14563,Ibrahim Yusuf,F,23,Jubbada Hoose,Jowhar,0570 923 062,ibrahim.yusuf528@gmail.com,PREPAID,Basic Talk,$3.00,02-20-2021,24.0,0.2,1101,261,6.72,  Sahal  ,Pending,19-Jan-2024,Feature Phone,Huawei,3G,0,SIM Swap,4,Yes,  Call Center  ,,42.14
CUST16983,Zainab Ismail,M,25,Hiiraan,Baidoa,+252 74 135 4835,zainab.ismail48@yahoo.com,  Prepaid  ,Family Share,12,2022-03-30,24.0,7.21,882,221,18.97,  Zaad  ,Overdue,10-06-2025,Feature Phone,,4G LTE,0,Network Issue,3,Y,Referral,REF8984,180.88
CUST16598,Faisal Jama,F,43,Jubbada Hoose,Berbera,0842 325 369,faisal.jama796@yahoo.com,POSTPAID,Business Pro,20,11-02-2022,6.0,10.14,2475,445,25.8,Cash,Paid,08-Mar-2024,Tablet,Tecno,4G LTE,8,None,2,Yes,referral,,160.22
CUST13588,Osman Elmi,Male,44,Jubbada Hoose,Kismayo,0633 844 287,,POSTPAID,Family Share,12,2020/12/13,0.0,0.54,2885,490,15.96,EVC Plus,Failed,,Mobile Hotspot,Tecno,3G,10,Network Issue,N/A,No,agent,,133.48
CUST12350,Osman Yusuf,M,53,Hiiraan,Baidoa,0161 453 874,osman.yusuf113@hotmail.com,Postpaid,Unlimited Max,25,12-15-2023,6.0,4.04,586,235,30.74,Sahal,Overdue,20/01/2026,Mobile Hotspot,iPhone,4G LTE,12,Network Issue,2,Yes,AGENT,REF6746,-4.57
CUST11048,Sagal Cali,M,72,Jubbada Hoose,Burao,+252633759849,sagal.cali554@,Postpaid,Basic Talk,3,2020-12-28,6.0,8.16,1938,312,7.36,ZAAD,Pending,15-Jun-2024,Smartphone,Tecno,3G,15,Call Drop,4,1,referral,REF8951,147.08
CUST15543,Sagal Farah,female,18,Jubbada Hoose,Garowe,0166896226,sagal.farah681@,postpaid,Basic Talk,3,20/11/2023,24.0,7.05,1796,416,6.01,cash,Paid,20-Oct-2025,Mobile Hotspot,iPhone,4G,10,Slow Data,N/A,Yes,Online,REF5615,-4.74
CUST12021,Khadija Jama,Male,36,Mudug,Beledweyne,252072856007,khadija.jama633@hotmail.com,Prepaid,Basic Talk,3,01-25-2020,0.0,3.29,1517,59,7.51,ZAAD,Overdue,2025-09-29,Smartphone,Infinix,3G,4,SIM Swap,5,Y,Referral,REF3749,103.77
CUST17782,Rahma Ismail,M,24,Galguduud,Galkayo,252230477543,rahma.ismail273@hotmail.com,  Prepaid  ,Unlimited Max,25,21/07/2025,24.0,8.45,1302,194,28.56,EVC Plus,Pending,,Mobile Hotspot,Huawei,3G,12,No Complaint,1,Yes,REFERRAL,,-16.58
CUST15446,Abdi Warsame,Female,29,Shabeellaha Hoose,Garowe,252536288670,abdi.warsame844@hotmail.com,prepaid,Business Pro,20,2023/05/23,6.0,1.71,907,202,25.18,Zaad,Pending,2024/02/20,Feature Phone,iPhone,4G,9,None,3,0,Retail Store,REF5414,182.42
CUST14841,Jamal Guled,female,51,BANAADIR,Mogadishu,0931261141,,Prepaid,Unlimited Max,25,30/07/2025,6.0,12.28,1191,25,30.69,Credit Card,Failed,04-13-2024,Smartphone,Xiaomi,4G,4,None,,Yes,call center,,16.46
CUST12217,Bashir Aden,F,0,Hiiraan,Marka,0282655093,bashir.aden538@yahoo.com,Postpaid,Unlimited Max,25,2025-07-18,6.0,1.32,2473,399,28.73,evc plus,Paid,20-Jan-2024,Smartphone,Itel,4G,8,Network Issue,,N,Call Center,REF3550,138.83
CUST14394,Ahmed Dahir,male,62,Hiiraan,Baidoa,+252 40 811 3911,ahmed.dahir640@,Postpaid,Business Pro,20,2021/05/15,0.0,11.67,979,5,29.91,Sahal,Pending,2026/07/20,Feature Phone,Samsung,4G,4,Call Drop,2,No,  Agent  ,,57.74
CUST12929,Muna Abdullahi,M,24,Bay,Beledweyne,0788 694 658,muna.abdullahi169@hotmail.com,Prepaid,Unlimited Max,25,2025/08/28,12.0,2.0,1542,240,30.05,EVC Plus,Paid,01-Apr-2026,Tablet,iPhone,4G,6,,2,Yes,Call Center,,126.31
CUST15985,Deeqa Jama,M,46,Nugaal,Bosaso,+252 75 324 6544,deeqa.jama155@yahoo.com,  Prepaid  ,Business Pro,20,2023/12/22,6.0,0.06,946,388,22.85,Cash,Paid,2024/03/30,Tablet,Nokia,3G,11,No Complaint,4,No,call center,,194.8
CUST19132,Hodan Aden,female,19,Hiiraan,Garowe,0725796284,hodan.aden12@gmail.com,Prepaid,Student Plan,4,2024/09/08,,2.94,1694,444,4.61,  Zaad  ,Paid,2024/04/03,Feature Phone,,4G LTE,0,Billing Dispute,2,Y,agent,REF3084,52.84
CUST19655,Sagal Dahir,F,23,Lower Shabelle,Baidoa,252619555350,sagal.dahir784@gmail.com,Prepaid,Unlimited Max,25,24/03/2023,6.0,3.31,570,80,26.35,Bank Transfer,Overdue,2026/02/24,Feature Phone,iPhone,2G,9,SIM Swap,4,0,  Agent  ,,51.17
CUST10460,Khadija Ismail,M,46,Hiiraan,Beledweyne,0646 120 961,khadija.ismail235@gmail.com,Prepaid,Data Saver,5,12-23-2025,6.0,0.5,782,85,8.19,  Sahal  ,Overdue,,Feature Phone,Infinix,2G,3,SIM Swap,2,0,Retail Store,,181.81
CUST10590,Halima Ismail,Female,22,Mogadishu,Beledweyne,+252680418693,halima.ismail847@yahoo.com,Postpaid,Student Plan,4,06-28-2024,24.0,0.6,2411,313,2.88,Credit Card,Paid,2025/05/27,Smartphone,Xiaomi,2G,7,SIM Swap,2,Y,Retail Store,,130.19
CUST11044,Ubah Aden,Female,37,Bay,Baidoa,0802 944 627,ubah.aden980@gmail.com,Postpaid,Family Share,12,2025-04-14,0.0,8.69,2446,485,16.65,bank transfer,Overdue,04-09-2025,Tablet,Tecno,4G LTE,11,Billing Dispute,3,0,Call Center,,101.03
CUST10956,Jamal Ahmed,Female,21,Bari,Hargeisa,0681 098 176,jamal.ahmed935@hotmail.com,PREPAID,Data Saver,5,05/06/2025,24.0,2.93,51,231,9.82,Bank Transfer,Overdue,2025-09-21,Tablet,iPhone,4G,9,Slow Data,5,1,agent,,194.94
CUST13772,Bashir Warsame,M,26,Banaadir,Jowhar,+252 48 825 8109,bashir.warsame555@yahoo.com,Postpaid,Student Plan,$4.00,07/11/2022,6.0,1.69,961,68,8.04,Zaad,Failed,23-Jul-2025,Feature Phone,Samsung,4G LTE,13,No Complaint,5,Y,Call Center,REF5838,107.56
CUST19392,Ubah Yusuf,M,37,Nugaal,Marka,+252 21 295 9725,ubah.yusuf469@,Prepaid,Business Pro,20,2025-11-13,6.0,1.07,2297,149,18.78,Credit Card,Overdue,27/08/2025,Mobile Hotspot,,4G,5,No Complaint,N/A,No,online,,132.56
CUST19814,Hibaq Ahmed,F,28,Bari,Kismayo,0381 265 080,hibaq.ahmed99@,PREPAID,Data Saver,5,03-Oct-2022,6.0,12.6,1999,407,12.39,Zaad,Paid,26-Aug-2026,Feature Phone,iPhone,4G LTE,8,None,5,Y,Retail Store,REF9854,36.97
CUST15961,Amina Osman,female,34,Sanaag,Garowe,+252810954076,amina.osman690@gmial.com,Postpaid,Family Share,12,12-10-2022,,11.76,1460,465,20.46,Cash,Paid,2026-12-29,Feature Phone,Xiaomi,4G LTE,6,No Complaint,4,No,Agent,,83.92
CUST13386,Samira Xasan,male,17,Woqooyi Galbeed,Jowhar,+252 52 266 2675,samira.xasan198@hotmail.com,prepaid,Family Share,$12.00,2021-11-07,12.0,1.12,2729,220,12.59,Credit Card,Paid,30/12/2025,Tablet,Nokia,2G,8,Call Drop,1,Yes,Referral,REF9117,72.76
CUST16865,Yusuf Nur,Female,40,Gedo,Burao,0647132220,yusuf.nur16@gmial.com,Postpaid,Basic Talk,3,2024-03-18,24.0,1.45,1978,444,5.48,EVC Plus,Pending,,Feature Phone,Nokia,4G,11,Slow Data,N/A,1,Retail Store,REF6194,186.81
CUST19271,Rahma Elmi,F,67,Togdheer,Jowhar,0140939323,rahma.elmi453@yahoo.com,postpaid,Student Plan,4,02-11-2023,12.0,2.95,1882,184,6.42,ZAAD,Paid,15-May-2026,Mobile Hotspot,Nokia,4G LTE,6,No Complaint,1,No,Online,,50.71
CUST14922,Mustafa Guled,M,38,Sanaag,Baidoa,+252288689147,mustafa.guled649@gmial.com,Postpaid,Basic Talk,3,2025/04/11,,3.64,2027,126,6.54,Cash,Failed,2026/09/17,Tablet,iPhone,2G,1,Network Issue,2,0,Agent,,97.37
CUST14324,Layla Ali,M,50,Hiiraan,Garowe,+252398019626,layla.ali196@gmail.com,Postpaid,Weekend Booster,2,2025/06/17,,6.64,324,446,3.86,Bank Transfer,Overdue,10/01/2025,Feature Phone,iPhone,2G,15,SIM Swap,1,N,Agent,,88.02
CUST19518,Said Sheikh,M,24,Nugaal,Jowhar,0786 746 478,said.sheikh963@yahoo.com,Postpaid,Weekend Booster,2,12-11-2020,6.0,3.02,2793,75,8.45 USD,BANK TRANSFER,Pending,01-Jul-2025,Feature Phone,Nokia,2G,6,Call Drop,1,1,Online,,173.17
CUST19742,Layla Ali,F,38,Hiiraan,Berbera,252858973303,layla.ali933@hotmail.com,Prepaid,Basic Talk,3,23/04/2024,24.0,7.64,339,88,5.68,Bank Transfer,Paid,2024-09-30,Tablet,Infinix,2G,3,Call Drop,N/A,N,  Agent  ,,181.42
CUST16754,Cabdi Abdullahi,F,22,Sanaag,Garowe,252333100245,cabdi.abdullahi916@gmail.com,Postpaid,Basic Talk,3,2023-07-10,,0.01,9,452,1.43,Cash,Failed,2025-10-14,Smartphone,Tecno,4G,13,Call Drop,,1,  Referral  ,,87.67
CUST15930,Said Nur,Male,28,banaadir,Mogadishu,+252 94 760 2682,said.nur995@,postpaid,Unlimited Max,25,04-Sep-2021,0.0,0.33,2880,251,28.69,CASH,Paid,18-Sep-2026,Tablet,iPhone,2G,9,None,1,0,call center,REF2040,-11.39
CUST16490,Sagal Cali,Female,20,Gedo,Marka,+252554961297,sagal.cali119@yahoo.com,Prepaid,Student Plan,4,14-Jun-2024,6.0,3.7,236,287,9.23,EVC Plus,Failed,10-10-2025,Mobile Hotspot,Xiaomi,3G,7,Call Drop,4,No,Online,,8.45
CUST12805,Waris Osman,F,40,Sanaag,Berbera,252463352544,,Prepaid,Unlimited Max,25,2022-09-02,,15.14,653,438,32.51,Zaad,Pending,2026/11/11,Mobile Hotspot,Infinix,3G,11,Slow Data,3,1,call center,REF6921,184.87
CUST12712,Kaltuun Nur,F,69,Gedo,Jowhar,+252 58 064 3180,kaltuun.nur241@yahoo.com,Prepaid,Family Share,12,01-Jul-2022,0.0,1.71,2038,489,12.25,  Zaad  ,Overdue,23/04/2026,Tablet,Huawei,4G,4,None,N/A,Yes,Referral,,0.96
CUST10798,Maryam Jama,male,46,bay,Jowhar,+252136496745,maryam.jama317@hotmail.com,Prepaid,Weekend Booster,2,12-21-2024,12.0,4.77,2122,272,3.41,Cash,Paid,12-02-2026,Smartphone,Tecno,2G,10,No Complaint,4,N,Online,,55.75
CUST18957,Abdi Osman,female,54,Mudug,Kismayo,0075 753 724,abdi.osman444@,Prepaid,Basic Talk,3,2020/04/03,0.0,7.63,2772,79,5.37,CASH,Failed,2026/04/18,Mobile Hotspot,Xiaomi,4G,3,No Complaint,4,Yes,call center,,8.33
CUST14230,Hibaq Cali,F,25,Lower Shabelle,Beledweyne,+252828442135,hibaq.cali86@,Prepaid,Business Pro,20,2022-04-11,24.0,4.84,875,280,22.97,CASH,Failed,2025-11-04,Mobile Hotspot,Nokia,3G,6,Network Issue,,0,Online,REF2299,160.52
CUST15896,Muna Guled,Male,65,Jubbada Hoose,Mogadishu,0812826950,muna.guled275@hotmail.com,Postpaid,Unlimited Max,25,2021-12-15,0.0,9.85,1536,490,31.6,ZAAD,Overdue,12/06/2024,Tablet,Huawei,2G,3,Call Drop,2,0,  Agent  ,,85.91
CUST15496,Ibrahim Cali,male,54,Mudug,Burao,0671 798 568,ibrahim.cali282@gmail.com,prepaid,Unlimited Max,25,2022/11/19,6.0,3.46,2313,84,28.9,Zaad,Pending,19-Aug-2026,Feature Phone,Infinix,3G,8,No Complaint,4,No,Call Center,REF1087,132.13
CUST14381,Abdi Ahmed,male,75,Gedo,Beledweyne,+252036822108,abdi.ahmed867@hotmail.com,  Postpaid  ,Unlimited Max,25,28/06/2022,,0.3,2975,217,23.24,credit card,Paid,06-Apr-2024,Smartphone,Nokia,2G,0,None,2,N,Online,REF5164,174.27
CUST10387,Anisa Mohamud,Male,19,Bari,Marka,+252 90 069 6801,anisa.mohamud450@,POSTPAID,Student Plan,4,2025/05/15,6.0,0.78,892,339,3.75,Credit Card,Overdue,2024-02-12,Mobile Hotspot,Nokia,3G,10,SIM Swap,1,No,Online,REF2194,88.51
CUST13732,Amina Dahir,male,39,Galguduud,Berbera,+252610970113,amina.dahir983@,prepaid,Basic Talk,3,29-Sep-2021,24.0,2.37,2032,132,9.15,  Sahal  ,Pending,,Feature Phone,Samsung,3G,9,SIM Swap,N/A,N,referral,,32.66
CUST16633,Warsame Hussein,male,68,Nugaal,Kismayo,0278764857,warsame.hussein326@,Postpaid,Data Saver,5,06-Apr-2025,12.0,2.98,115,405,-9.53,Sahal,Overdue,20/09/2026,Tablet,Xiaomi,4G,13,SIM Swap,1,1,REFERRAL,,174.49
CUST16377,Mustafa Guled,female,41,Mudug,Garowe,252918514272,mustafa.guled797@gmail.com,  Prepaid  ,Basic Talk,3,2023/04/28,0.0,7.03,241,30,9.24,EVC Plus,Pending,2025/07/03,Feature Phone,iPhone,3G,4,SIM Swap,N/A,N,Agent,,171.88
CUST16821,Ubah Ali,M,44,Bay,Garowe,+252492164923,ubah.ali63@yahoo.com,Postpaid,Business Pro,20,2021-12-18,6.0,2.94,71,373,26.26,Cash,Pending,2026-12-07,Tablet,,4G,4,Call Drop,3,0,AGENT,,45.28
CUST15508,Mohamed Ahmed,male,61,Galguduud,Galkayo,0206 078 782,mohamed.ahmed975@gmail.com,POSTPAID,Basic Talk,3,04/02/2023,0.0,1.19,583,227,6.44,sahal,Overdue,2024-11-24,Mobile Hotspot,Nokia,3G,3,No Complaint,2,No,Online,,15.16
CUST19846,Sahra Sheikh,female,48,Galguduud,Jowhar,252678199362,sahra.sheikh142@,POSTPAID,Weekend Booster,2,03/05/2023,6.0,7.53,587,236,4.86,credit card,Paid,14-Sep-2026,Tablet,,3G,5,No Complaint,5,No,referral,REF5162,86.18
CUST10158,Ibrahim Hassan,M,32,Jubbada Hoose,Hargeisa,+252 01 749 0753,ibrahim.hassan916@gmial.com,  Prepaid  ,Family Share,12,27-Jul-2021,6.0,1.09,2115,298,11.89,Zaad,Failed,,Smartphone,Infinix,4G LTE,6,Slow Data,1,Y,Call Center,,151.34
CUST12109,Fatima Yusuf,M,31,Sanaag,Beledweyne,+252428239639,fatima.yusuf736@yahoo.com,POSTPAID,Data Saver,5,21/08/2025,6.0,16.42,1084,422,14.83,Cash,Paid,09-29-2024,Tablet,Itel,4G,11,No Complaint,5,1,Online,REF9528,188.03
CUST13009,Anisa Jama,Male,44,Nugaal,Galkayo,+252 55 942 9957,anisa.jama74@gmial.com,postpaid,Weekend Booster,2,26-Jan-2022,0.0,0.21,1201,78,-4.65,Zaad,Paid,2026-05-09,Mobile Hotspot,Huawei,2G,0,Slow Data,2,Yes,call center,,193.33
CUST13164,Sagal Ali,F,45,Nugaal,Beledweyne,0408 494 551,sagal.ali343@yahoo.com,Prepaid,Weekend Booster,2,28/06/2023,6.0,0.23,1478,151,1.32,  Cash  ,Pending,2025/03/19,Smartphone,Infinix,4G LTE,11,,,N,  Agent  ,,198.94
CUST18554,Ibrahim Elmi,F,63,Woqooyi Galbeed,Berbera,+252 16 328 0518,ibrahim.elmi403@,Postpaid,Family Share,12,21/05/2025,24.0,2.08,2770,445,13.17 USD,Cash,Paid,19/01/2024,Mobile Hotspot,Itel,2G,6,No Complaint,,0,CALL CENTER,,-17.41
CUST10965,Yusuf Cali,M,38,Banaadir,Berbera,+252 33 558 8572,yusuf.cali269@,Prepaid,Weekend Booster,2,2024-11-15,0.0,1.76,2273,249,-3.44,Bank Transfer,Overdue,2024/04/26,Tablet,Xiaomi,4G,5,No Complaint,1,No,Referral,REF2570,40.46
CUST18004,Khadija Dahir,F,39,Woqooyi Galbeed,Hargeisa,0037702538,khadija.dahir659@yahoo.com,  Prepaid  ,Business Pro,20,03-Jan-2024,12.0,3.36,1368,21,23.15,Sahal,Paid,2026-04-20,Smartphone,Itel,4G,1,Network Issue,4,1,CALL CENTER,,23.02
CUST17551,Farhan Hussein,male,61,Jubbada Hoose,Jowhar,0580 074 134,farhan.hussein797@gmail.com,Postpaid,Data Saver,5,2021-05-26,6.0,2.1,2673,357,9.25,EVC PLUS,Overdue,10-10-2025,Smartphone,iPhone,4G,11,Network Issue,1,No,Call Center,REF9506,36.98
CUST17701,Halima Ahmed,Male,72,Banaadir,Bosaso,+252 32 362 9033,halima.ahmed45@hotmail.com,prepaid,Unlimited Max,25,28-Dec-2021,6.0,5.56,160,100,31.23,EVC Plus,Pending,18/11/2025,Smartphone,iPhone,4G LTE,13,Slow Data,N/A,Yes,  Retail Store  ,,28.84
CUST12849,Maryam Hussein,F,58,Mudug,Mogadishu,+252918191582,maryam.hussein715@hotmail.com,Prepaid,Family Share,12,2023/05/09,12.0,1.78,2300,360,12.19,  EVC Plus  ,Overdue,07-19-2024,Tablet,Infinix,3G,5,SIM Swap,1,Yes,Agent,,74.5
CUST12853,Ahmed Guled,M,46,Lower Shabelle,Marka,0688419736,ahmed.guled501@yahoo.com,Prepaid,Business Pro,20,2021-12-15,,10.02,1863,493,23.29 USD,Zaad,Failed,01-10-2025,Tablet,Infinix,4G,9,No Complaint,2,1,  Online  ,,25.46
CUST18738,Warsame Warsame,female,35,Galguduud,Beledweyne,252336209112,warsame.warsame346@,POSTPAID,Weekend Booster,2,2021-08-30,24.0,0.38,2202,313,5.16,Credit Card,Paid,28-Feb-2025,Mobile Hotspot,Huawei,3G,2,Slow Data,4,Y,Referral,REF5554,102.35
CUST11162,Rahma Ismail,Male,47,Woqooyi Galbeed,Marka,252233591335,rahma.ismail383@yahoo.com,Postpaid,Student Plan,4,28/02/2025,12.0,1.63,2595,11,8.21,CREDIT CARD,Overdue,03-Jul-2026,Smartphone,Nokia,3G,5,Network Issue,5,0,online,,15.43
CUST19210,Ibrahim Osman,male,23,woqooyi galbeed,Bosaso,+252 41 046 9688,ibrahim.osman112@gmial.com,Postpaid,Student Plan,4,16-Jun-2021,24.0,9.58,1081,237,12.52,  EVC Plus  ,Paid,2026-01-20,Feature Phone,Tecno,4G LTE,0,Slow Data,N/A,N,Referral,,134.97
CUST11079,Nadifo Warsame,M,43,Nugaal,Burao,+252516391727,nadifo.warsame258@gmial.com,Prepaid,Unlimited Max,25,03-10-2022,12.0,11.98,826,145,31.81,Bank Transfer,Failed,09-09-2025,Mobile Hotspot,Huawei,4G,4,Network Issue,5,N,Online,,18.92
CUST15145,Deeqa Yusuf,Female,58,banaadir,Burao,0910265078,deeqa.yusuf376@gmail.com,Postpaid,Student Plan,4,2025-10-22,24.0,8.48,2486,310,11.32,Zaad,Pending,2025/05/02,Feature Phone,Itel,2G,6,None,4,1,  Agent  ,,78.8
CUST17712,Osman Hussein,Female,71,Sanaag,Baidoa,0854 991 853,osman.hussein941@,prepaid,Weekend Booster,$2.00,2020-09-03,0.0,1.08,692,272,4.14,EVC Plus,Pending,2025/11/06,Feature Phone,Infinix,4G,9,Call Drop,2,N,Online,,90.29
CUST17790,Khadija Dahir,Male,23,Jubbada Hoose,Hargeisa,252839675673,khadija.dahir838@hotmail.com,PREPAID,Unlimited Max,25,24-Nov-2025,0.0,3.18,346,215,31.38,EVC Plus,Pending,2024/10/11,Tablet,Tecno,4G LTE,5,Billing Dispute,1,1,referral,REF4151,30.3
CUST13665,Said Ahmed,M,30,Mogadishu,Jowhar,+252 87 680 9257,said.ahmed535@,Postpaid,Basic Talk,3,2020/07/15,24.0,2.31,1106,439,2.27 USD,Bank Transfer,Pending,2024-01-08,Feature Phone,Itel,4G,6,No Complaint,2,0,Referral,,24.62
CUST12036,Tarik Dahir,Male,19,Mogadishu,Jowhar,252111708782,tarik.dahir527@hotmail.com,postpaid,Weekend Booster,2,09-03-2025,24.0,0.48,134,353,4.7,Sahal,Overdue,03/09/2025,Mobile Hotspot,Xiaomi,4G LTE,13,SIM Swap,3,Y,RETAIL STORE,,106.15
CUST14097,Ibrahim Guled,Female,67,Woqooyi Galbeed,Galkayo,+252574815743,ibrahim.guled853@gmail.com,Prepaid,Business Pro,20,07-21-2020,12.0,0.34,397,68,21.52,BANK TRANSFER,Failed,2025-09-09,Feature Phone,Xiaomi,4G,7,Network Issue,1,0,Retail Store,,120.74
CUST17083,Fatima Warsame,male,71,Bari,Hargeisa,252624717430,,POSTPAID,Unlimited Max,25,2021-01-24,,2.65,623,384,25.92,BANK TRANSFER,Overdue,02-12-2025,Smartphone,Infinix,2G,10,SIM Swap,N/A,1,call center,,161.06
CUST13967,Hodan Guled,Male,29,Hiiraan,Bosaso,+252 63 717 0828,hodan.guled868@yahoo.com,Prepaid,Data Saver,5,2020-07-25,,0.16,2912,48,3.39,CREDIT CARD,Overdue,2024-06-06,Tablet,Tecno,4G LTE,0,Slow Data,5,Y,  Online  ,,21.44
CUST16645,Muna Nur,F,29,Togdheer,Marka,+252259959284,muna.nur619@yahoo.com,Postpaid,Unlimited Max,25,2023-07-02,0.0,2.11,2890,500,28.86,  Zaad  ,Pending,2024-01-26,Tablet,Itel,4G,4,None,N/A,Yes,CALL CENTER,,158.13
CUST16049,Qamar Sheikh,Male,34,Galguduud,Burao,0334934025,qamar.sheikh137@gmial.com,Postpaid,Family Share,$12.00,09-Sep-2025,24.0,11.01,2492,222,17.74,sahal,Failed,03-27-2026,Mobile Hotspot,Itel,4G LTE,1,None,N/A,Yes,Agent,REF7582,102.7
CUST16029,Khadija Aden,male,70,Shabeellaha Hoose,Jowhar,0529094760,khadija.aden572@hotmail.com,  Postpaid  ,Basic Talk,3,2021-04-24,6.0,0.43,597,303,5.22,Credit Card,Pending,2026-08-23,Tablet,Itel,2G,13,,5,Yes,  Call Center  ,,125.25
CUST10092,Abdi Yusuf,F,55,Gedo,Berbera,252902770384,,Prepaid,Student Plan,$4.00,2022-09-06,0.0,5.72,1636,180,9.55,EVC Plus,Paid,2025/08/05,Tablet,Huawei,3G,6,Slow Data,4,1,retail store,,3.42
CUST13304,Omar Elmi,Male,21,Nugaal,Kismayo,0651 287 937,omar.elmi719@hotmail.com,Prepaid,Family Share,12,04-01-2024,0.0,0.99,153,297,11.84,credit card,Paid,2025-10-10,Feature Phone,Nokia,3G,0,Billing Dispute,1,No,Online,,144.93
CUST14089,Nasra Xasan,Male,18,Gedo,Hargeisa,0708 693 997,nasra.xasan24@gmial.com,Prepaid,Business Pro,20,03/07/2022,24.0,0.18,2712,125,19.58,Cash,Paid,2026-02-20,Feature Phone,Huawei,2G,13,Call Drop,N/A,0,referral,,127.34
CUST13277,Mohamed Jama,male,43,Togdheer,Jowhar,252298942200,mohamed.jama376@hotmail.com,Prepaid,Family Share,12,2025/01/07,12.0,2.66,1537,366,16.5 USD,  Cash  ,Overdue,11-Mar-2026,Mobile Hotspot,iPhone,3G,8,Billing Dispute,2,1,Call Center,,91.11
CUST19266,Waris Yusuf,Male,51,Woqooyi Galbeed,Baidoa,+252 16 056 8851,waris.yusuf270@yahoo.com,Postpaid,Unlimited Max,25,04-28-2025,0.0,1.41,1920,448,27.97,Zaad,Pending,28/02/2025,Mobile Hotspot,Tecno,3G,4,SIM Swap,,0,CALL CENTER,,163.78
CUST17850,Liban Yusuf,female,70,woqooyi galbeed,Beledweyne,252762451087,liban.yusuf90@yahoo.com,  Postpaid  ,Family Share,12,24-Sep-2023,24.0,1.45,41,388,17.43,EVC Plus,Pending,04-28-2024,Tablet,Xiaomi,3G,11,None,,Y,AGENT,,70.09
CUST16753,Amina Hussein,female,21,Nugaal,Galkayo,0615131389,amina.hussein776@yahoo.com,Prepaid,Student Plan,4,14/06/2020,12.0,0.36,1664,194,8.68,Sahal,Failed,11/01/2026,Tablet,Xiaomi,2G,7,No Complaint,N/A,1,Referral,,51.88
CUST17095,Sahra Sheikh,Male,26,Sanaag,Baidoa,252286778221,,Prepaid,Basic Talk,3,01/07/2024,,3.59,2268,124,3.35,Credit Card,Failed,,Smartphone,Itel,3G,7,Network Issue,1,1,Call Center,,28.5
CUST13091,Said Hassan,Female,61,Bari,Kismayo,252478388687,said.hassan730@gmial.com,PREPAID,Family Share,12,19-Jul-2025,,12.64,1008,305,22.73,bank transfer,Pending,02/05/2024,Mobile Hotspot,Itel,4G LTE,13,Network Issue,5,Y,REFERRAL,,87.74
CUST14723,Nadifo Nur,F,75,Woqooyi Galbeed,Garowe,0844409723,,PREPAID,Business Pro,20,2021-10-22,0.0,2.17,1260,45,24.85,Bank Transfer,Paid,04-09-2025,Smartphone,iPhone,3G,7,Billing Dispute,N/A,Y,Call Center,,60.92
CUST11570,Maryam Ismail,Female,62,Bari,Hargeisa,252939165277,,Postpaid,Student Plan,4,11/02/2020,,3.53,165,6,9.96,credit card,Failed,20-Feb-2026,Mobile Hotspot,Tecno,4G LTE,4,Slow Data,,N,Agent,,4.85
